ADAMTS15,82.83,69.71,71.61,85.07,82.2,79.46,76.83,87.51,87.63
ADAMTS16,76.22,79.08,79.84,89.21,84.39,73.01,80.44,83.38,90.92
ADAMTS17,74.12,72.53,83.17,94.17,90.21,93.69,78.96,77.38,75.87
ADAMTS18,81.1,73.29,79.475,67.115,79.925000000000011,72,76.255,76.8,82.175
ADAMTS19,99.31,97.01,87.17,99.66,99.92,101.16,105.82,102.07,84.96
ADAMTS2,74.27000000000001,67.555,74.875,71.19,71.68,67.555,65.605,73.975,68.905
ADAMTS20,79.62,74.74,70.45,73.716666666666669,74.083333333333329,73.586666666666659,71.543333333333337,66.016666666666666,74.703333333333333
ADAMTS3,75.96,80.96,88.17,59.31,94.63,79.41,70.14,82.81,86.5
ADAMTS4,106.32,107.53,107.27,107.89,115.9,113.54,113.53,117.94,99.81
ADAMTS5,67.11,74.32,70.62,78.39,69.5,74.72,73.36,90.15,72.27
ADAMTS6,84.55,79.68,73.5,96.5,74.5,79.11,81.53,75.64,78.72
ADAMTS7,67.59,68.8,63.69,73.1,69.19,68.95,68.99,73.24,68.59
ADAMTS8,74.4,80.4,88.23,77.01,72.47,81.68,85.88,83.38,83.14
ADAMTS9,73.8,99.43,64.73,86.15,76.07,82.74,84.23,87.69,83.61
ADAMTSL1,77.346,77.078,77.352,84.202000000000012,78.058,70.762000000000015,76.684,75.53,73.91
ADAMTSL2,94.72,88.45,89.37,76.46,87.51,94.06,86.27,81.86,103.1
ADAMTSL3,101.76,85.87,89.26,84.29,108.32,115.52,112.72,103.63,90.06
ADAMTSL4,102.26666666666667,119.42,115.49666666666667,110.16333333333334,111.17333333333333,134.53,107.42333333333333,114.42333333333333,114.05999999999999
ADAMTSL5,100.45,112.9,99.51,103.27,103.36,99.72,98.12,102.75,104.95
